ADM1_NAME,ADM2_NAME,year,fire_events,total_area_ha,max_area_ha,major_fires
New South Wales,Upper Hunter Shire (A),2002,22,22302.184525149998,6243.1990132,0
New South Wales,Upper Hunter Shire (A),2004,5,1516.33048779,965.49472687,0
New South Wales,Upper Hunter Shire (A),2005,5,2167.97885473,1276.10342222,0
New South Wales,Upper Hunter Shire (A),2006,12,1565.7739717599998,433.07759558,0
New South Wales,Upper Hunter Shire (A),2007,4,1340.01781575,980.32553418,0
New South Wales,Upper Hunter Shire (A),2008,4,664.8305408699999,264.25956603,0
New South Wales,Upper Hunter Shire (A),2009,13,2236.51040506,713.50773652,0
New South Wales,Upper Hunter Shire (A),2010,4,4448.93470104,3501.59251013,0
New South Wales,Upper Hunter Shire (A),2011,1,661.38236521,661.38236521,0
New South Wales,Upper Hunter Shire (A),2012,7,1376.96853199,1226.04086431,0
New South Wales,Upper Hunter Shire (A),2013,3,880.66994899,771.96258495,0
New South Wales,Upper Hunter Shire (A),2015,6,1722.39131915,471.02812453,0
New South Wales,Upper Hunter Shire (A),2016,4,1966.87176954,958.84704472,0
New South Wales,Upper Hunter Shire (A),2017,4,284.26985543,127.83476318,0
New South Wales,Upper Hunter Shire (A),2018,9,1608.60350069,876.59216453,0
New South Wales,Upper Hunter Shire (A),2019,12,25097.90915435,14128.0325691,1
New South Wales,Upper Hunter Shire (A),2020,2,9.54227838,9.54226595,0
New South Wales,Upper Hunter Shire (A),2023,11,2188.41464366,1157.35477117,0
New South Wales,Upper Hunter Shire (A),2024,1,29.41987069,29.41987069,0
New South Wales,Upper Hunter Shire (A),2025,5,608.7548914299999,454.99361252,0
New South Wales,Walcha (A),1998,2,854.14438455,777.24742024,0
New South Wales,Walcha (A),2000,2,2623.12204646,2394.82797208,0
New South Wales,Walcha (A),2001,3,16407.58195534,8741.16306665,0
New South Wales,Walcha (A),2002,12,8295.12177429,3315.86627574,0
New South Wales,Walcha (A),2003,13,4565.89694409,1159.12577932,0
New South Wales,Walcha (A),2004,8,865.8944238500001,728.87290269,0
New South Wales,Walcha (A),2005,7,1117.90578771,306.14469642,0
New South Wales,Walcha (A),2006,6,1291.08082569,561.66961705,0
New South Wales,Walcha (A),2007,13,3751.5774404100002,2406.94110805,0
New South Wales,Walcha (A),2008,5,257.78162964,94.13928729,0
New South Wales,Walcha (A),2009,15,6378.54769882,1589.72323802,0
New South Wales,Walcha (A),2010,10,4170.09422017,1227.431028,0
New South Wales,Walcha (A),2011,5,3930.25809236,1462.40649102,0
New South Wales,Walcha (A),2012,11,12292.17757247,8069.36596632,0
New South Wales,Walcha (A),2013,21,2972.274665,633.37615817,0
New South Wales,Walcha (A),2014,14,10631.53685057,5249.57003838,0
New South Wales,Walcha (A),2015,3,1761.12004043,1753.30499016,0
New South Wales,Walcha (A),2016,9,1225.70104496,486.4090557,0
New South Wales,Walcha (A),2017,12,7101.77531173,4342.21188458,0
New South Wales,Walcha (A),2018,10,3727.76641661,969.9479044,0
New South Wales,Walcha (A),2019,16,240309.365391,238086.32882845,1
New South Wales,Walcha (A),2021,2,642.4938288000001,572.30432596,0
New South Wales,Walcha (A),2022,1,111.69991233,111.69991233,0
New South Wales,Walcha (A),2023,11,3071.60275542,2110.4521547,0
New South Wales,Walcha (A),2024,4,5032.44074382,3167.3592549,0
New South Wales,Walcha (A),2025,3,6910.68487403,6036.02873216,0
New South Wales,Walcha (A),2026,1,46.50579058,46.50579058,0
New South Wales,Warrumbungle Shire (A),2001,2,12.6855857,10.81387947,0
New South Wales,Warrumbungle Shire (A),2002,3,13085.20445569,13073.82597655,1
New South Wales,Warrumbungle Shire (A),2004,4,143.11611742,90.44894667,0
New South Wales,Warrumbungle Shire (A),2005,11,530.3316254,140.28496362,0
New South Wales,Warrumbungle Shire (A),2006,27,1888.6890598799998,623.06547165,0
New South Wales,Warrumbungle Shire (A),2007,14,10599.136120559999,9853.59677771,0
New South Wales,Warrumbungle Shire (A),2008,8,1868.24104097,1494.18634498,0
New South Wales,Warrumbungle Shire (A),2009,22,1391.65277238,411.32864118,0
New South Wales,Warrumbungle Shire (A),2010,11,895.2092480800001,412.13835185,0
New South Wales,Warrumbungle Shire (A),2011,10,1228.45948809,546.57415291,0
New South Wales,Warrumbungle Shire (A),2012,12,3083.22660902,1552.50041569,0
New South Wales,Warrumbungle Shire (A),2013,33,8916.87349923,3591.54095724,0
New South Wales,Warrumbungle Shire (A),2014,9,791.89094912,259.84476351,0
New South Wales,Warrumbungle Shire (A),2015,9,7216.314952119999,4463.43010934,0
New South Wales,Warrumbungle Shire (A),2016,7,2247.93748421,1021.31739295,0
New South Wales,Warrumbungle Shire (A),2017,7,56572.88637997,55324.47427612,1
New South Wales,Warrumbungle Shire (A),2018,10,2321.78043877,1013.53355718,0
New South Wales,Warrumbungle Shire (A),2019,9,531.66830173,300.62312195,0
New South Wales,Warrumbungle Shire (A),2020,7,7099.7716916300005,3474.35824596,0
New South Wales,Warrumbungle Shire (A),2022,3,654.7184287800001,272.79088079,0
New South Wales,Warrumbungle Shire (A),2023,4,2146.42707917,2047.16735,0
New South Wales,Warrumbungle Shire (A),2024,12,3527.291325,1345.33989532,0
New South Wales,Warrumbungle Shire (A),2025,13,6800.6947689,5410.30432889,0
New South Wales,Warrumbungle Shire (A),2026,11,556.6814839900001,252.48721583,0
New South Wales,Wentworth (A),1974,1,1468743.97268264,1468743.97268264,1
New South Wales,Wentworth (A),1977,1,103533.83826715,103533.83826715,1
New South Wales,Wentworth (A),1984,63,3118.5078868899996,1401.21965704,0
New South Wales,Wentworth (A),1997,2,480.605002,436.72885157,0
New South Wales,Wentworth (A),1998,7,209.82725814,94.52201292,0
New South Wales,Wentworth (A),1999,4,141.3726839,98.4605049,0
New South Wales,Wentworth (A),2000,2,39.812167259999995,21.18324153,0
New South Wales,Wentworth (A),2001,3,74.5077746,46.43400189,0
New South Wales,Wentworth (A),2006,1,46.87482114,46.87482114,0
New South Wales,Wentworth (A),2008,4,395.06963408,266.0294057,0
New South Wales,Wentworth (A),2009,3,129.34735722,88.91158809,0
New South Wales,Wentworth (A),2011,1,6.33434143,6.33434143,0
New South Wales,Wentworth (A),2012,4,11809.1030676,9242.99291426,0
New South Wales,Wentworth (A),2013,1,986.04361326,986.04361326,0
New South Wales,Wentworth (A),2016,1,4908.21810291,4908.21810291,0
New South Wales,Wentworth (A),2017,2,18.49771853,15.6135999,0
New South Wales,Wentworth (A),2018,2,102.63736166600842,101.65340817,0
New South Wales,Wentworth (A),2019,3,850.4739820261847,801.66846105,0
New South Wales,Wentworth (A),2020,3,82.77944529,68.88292862,0
New South Wales,Wentworth (A),2021,4,547.29133474,319.43359709,0
New South Wales,Wentworth (A),2022,1,9.83118929,9.83118929,0
New South Wales,Wentworth (A),2023,16,557.56598116,375.41080864,0
New South Wales,Wentworth (A),2025,4,233.31317,96.10801381,0
New South Wales,Wingecarribee (A),1964,16,105.27721281000001,59.99534897,0
New South Wales,Wingecarribee (A),1965,3,242.76045258999997,217.69775534,0
New South Wales,Wingecarribee (A),1967,2,13.47990187,8.83975335,0
New South Wales,Wingecarribee (A),1968,11,20363.310804660003,19611.92542376,1
New South Wales,Wingecarribee (A),1970,1,2.54184295,2.54184295,0
New South Wales,Wingecarribee (A),1971,1,3.93527534,3.93527534,0
New South Wales,Wingecarribee (A),1972,1,68.8141815,68.8141815,0
New South Wales,Wingecarribee (A),1973,1,13.54057778,13.54057778,0
New South Wales,Wingecarribee (A),1980,3,1.01301921,0.49855841,0
New South Wales,Wingecarribee (A),1981,1,4.43792097,4.43792097,0
New South Wales,Wingecarribee (A),1982,4,1320.32297004,1304.17208654,0
New South Wales,Wingecarribee (A),1983,1,0.47685842,0.47685842,0
New South Wales,Wingecarribee (A),1985,4,109.62529596,76.67905437,0
New South Wales,Wingecarribee (A),1986,1,17.3000321,17.3000321,0
New South Wales,Wingecarribee (A),1987,7,2171.50198077,1944.82072684,0
New South Wales,Wingecarribee (A),1988,1,47.73329365,47.73329365,0
New South Wales,Wingecarribee (A),1990,6,1403.1768867199999,598.41869867,0
New South Wales,Wingecarribee (A),1991,3,180.10130128999998,79.06719195,0
New South Wales,Wingecarribee (A),1992,4,1494.12277455,502.69388593,0
New South Wales,Wingecarribee (A),1993,8,1102.40390494,519.85580688,0
New South Wales,Wingecarribee (A),1994,17,2426.6183757999997,772.57102015,0
New South Wales,Wingecarribee (A),1995,8,3382.35215244,855.23965876,0
New South Wales,Wingecarribee (A),1996,7,113.67091473,44.70131072,0
New South Wales,Wingecarribee (A),1997,5,1018.51489113,393.53807486,0
New South Wales,Wingecarribee (A),1998,3,1018.75353758,520.13686381,0
New South Wales,Wingecarribee (A),1999,15,759.38491893,253.89363461,0
New South Wales,Wingecarribee (A),2000,24,646.37995555,213.9799153,0
New South Wales,Wingecarribee (A),2001,13,421.40665050999996,132.65031236,0
New South Wales,Wingecarribee (A),2002,4,51621.726505709994,47747.54867007,1
New South Wales,Wingecarribee (A),2003,9,984.4680990700001,546.33258794,0
New South Wales,Wingecarribee (A),2004,4,166.29568467,111.95219427,0
New South Wales,Wingecarribee (A),2005,2,0.64940307,0.36125676,0
New South Wales,Wingecarribee (A),2006,3,220.29257245,193.75367627,0
New South Wales,Wingecarribee (A),2007,1,0.44513585,0.44513585,0
New South Wales,Wingecarribee (A),2008,9,163.10503856,109.77729881,0
New South Wales,Wingecarribee (A),2009,10,3276.3230735800003,1492.54379748,0
New South Wales,Wingecarribee (A),2010,9,4260.96612196,1481.37368114,0
New South Wales,Wingecarribee (A),2011,5,2230.50091187,1502.79304514,0
New South Wales,Wingecarribee (A),2012,4,1170.1253256,790.2628415,0
New South Wales,Wingecarribee (A),2013,11,3335.18414008,1092.76760079,0
New South Wales,Wingecarribee (A),2014,4,205.40805291,97.5537364,0
New South Wales,Wingecarribee (A),2015,6,1541.02792838,938.26933757,0
New South Wales,Wingecarribee (A),2016,8,1933.71747061,640.90209089,0
New South Wales,Wingecarribee (A),2017,5,597.73274881,322.16189505,0
New South Wales,Wingecarribee (A),2018,4,4491.09246405,4448.44763185,0
New South Wales,Wingecarribee (A),2019,7,5414.33417893,3445.98173644,0
New South Wales,Wingecarribee (A),2020,9,21724.53616299,10787.3217214,1
New South Wales,Wingecarribee (A),2021,7,1179.31755499,808.49401257,0
New South Wales,Wingecarribee (A),2022,1,4.20982838,4.20982838,0
New South Wales,Wingecarribee (A),2023,11,638.63793974,199.52858056,0
New South Wales,Wingecarribee (A),2024,5,304.41704346999995,136.20741596,0
New South Wales,Wingecarribee (A),2025,86,625.79441004,115.36534596,0
New South Wales,Wingecarribee (A),2026,71,687.90820782,303.84129665,0
New South Wales,Wollondilly (A),1962,2,27.79328833,14.67856196,0
New South Wales,Wollondilly (A),1963,1,1.9991424,1.9991424,0
New South Wales,Wollondilly (A),1964,15,389.27042858,138.32278362,0
New South Wales,Wollondilly (A),1965,10,60311.90614580001,37371.46042396,2
New South Wales,Wollondilly (A),1966,3,4460.45839414,4458.17624045,0
New South Wales,Wollondilly (A),1967,2,20.853096999999998,18.30343983,0
New South Wales,Wollondilly (A),1968,11,26601.25198679,10672.65826707,1
New South Wales,Wollondilly (A),1969,1,0.73037625,0.73037625,0
New South Wales,Wollondilly (A),1970,1,10.11642788,10.11642788,0
New South Wales,Wollondilly (A),1971,1,69.37787166,69.37787166,0
New South Wales,Wollondilly (A),1972,7,1461.1901652099998,1319.06852169,0
New South Wales,Wollondilly (A),1975,2,34.623212429999995,34.28344359,0
New South Wales,Wollondilly (A),1977,4,29.28845569,23.0113909,0
New South Wales,Wollondilly (A),1979,2,22.78136118,20.66955434,0
New South Wales,Wollondilly (A),1980,9,5783.53610047,5279.39169462,0
New South Wales,Wollondilly (A),1981,11,1557.60831512,545.09646962,0
New South Wales,Wollondilly (A),1982,13,1345.35283393,647.23959134,0
New South Wales,Wollondilly (A),1983,6,11.14143316,4.34568709,0
New South Wales,Wollondilly (A),1984,14,2330.59195438,1237.94102311,0
New South Wales,Wollondilly (A),1985,17,20335.25228303,18359.59212738,1
New South Wales,Wollondilly (A),1986,19,976.31630358,445.20054913,0
New South Wales,Wollondilly (A),1987,8,127.85233774,111.60650588,0
New South Wales,Wollondilly (A),1988,7,185.25350779000001,153.17553816,0
New South Wales,Wollondilly (A),1989,7,416.52522726,276.34159597,0
New South Wales,Wollondilly (A),1990,6,11353.849174469999,11074.16756746,1
New South Wales,Wollondilly (A),1991,1,1.42135847,1.42135847,0
New South Wales,Wollondilly (A),1992,3,685.98637903,684.7097248,0
New South Wales,Wollondilly (A),1993,3,547.88365485,433.07476588,0
New South Wales,Wollondilly (A),1994,15,2748.6791503599998,1363.42071104,0
New South Wales,Wollondilly (A),1995,11,503.27891088,211.144482,0
New South Wales,Wollondilly (A),1996,11,661.16510145,371.47993816,0
New South Wales,Wollondilly (A),1997,14,67956.04380933,61366.60784142,1
New South Wales,Wollondilly (A),1998,6,1147.19057282,552.92737933,0
New South Wales,Wollondilly (A),1999,2,47.63756379,42.31061518,0
New South Wales,Wollondilly (A),2000,7,42.68368523,37.79937673,0
New South Wales,Wollondilly (A),2001,7,262.47031641,233.49983883,0
New South Wales,Wollondilly (A),2002,12,8391.00426909,5820.77053279,0
New South Wales,Wollondilly (A),2003,7,3854.67784927,3848.40893202,0
New South Wales,Wollondilly (A),2004,9,802.2990667000001,644.39350218,0
New South Wales,Wollondilly (A),2005,3,1.5078471599999999,0.54268573,0
New South Wales,Wollondilly (A),2006,11,10296.08456008,9151.96665002,0
New South Wales,Wollondilly (A),2007,5,83.63985555000001,78.53036174,0
New South Wales,Wollondilly (A),2008,7,1504.15458892,1325.2317818,0
New South Wales,Wollondilly (A),2009,20,3438.6531176500002,1627.5441028,0
New South Wales,Wollondilly (A),2010,2,236.39882050999998,236.11796008,0
New South Wales,Wollondilly (A),2011,3,947.0004207300001,466.09999747,0
New South Wales,Wollondilly (A),2012,3,540.4859497,539.32259562,0
New South Wales,Wollondilly (A),2013,10,16235.54437912,15720.86247855,1
New South Wales,Wollondilly (A),2014,6,1201.0960429,805.6370118,0
New South Wales,Wollondilly (A),2015,7,5796.40800681,4632.8623656,0
New South Wales,Wollondilly (A),2016,2,370.95904951,296.82603252,0
New South Wales,Wollondilly (A),2017,3,2888.8644295,2665.55033445,0
New South Wales,Wollondilly (A),2018,4,2895.24682477,2825.42997135,0
New South Wales,Wollondilly (A),2019,5,704.13391161,531.62179497,0
New South Wales,Wollondilly (A),2020,1,173.98610839,173.98610839,0
New South Wales,Wollondilly (A),2023,3,11.378945300000002,7.11749878,0
New South Wales,Wollondilly (A),2024,8,293.0433797,141.68365087,0
New South Wales,Wollondilly (A),2025,7,90.04861106999999,80.54256945,0
New South Wales,Wollondilly (A),2026,9,66.49784754,51.13994329,0
Queensland,Banana (S),1982,1,4908.76609405,4908.76609405,0
Queensland,Banana (S),1984,1,317.41435588,317.41435588,0
Queensland,Banana (S),1990,2,69444.84337588001,69187.7042897,1
Queensland,Banana (S),1991,1,21432.7444816,21432.7444816,1
Queensland,Banana (S),1992,2,29222.52958402,22694.4854348,1
Queensland,Banana (S),1993,2,38270.89439539,37644.5418355,1
Queensland,Banana (S),1994,4,6177.61416886,2323.9071889,0
Queensland,Banana (S),1995,3,2472.72520975,1805.01557867,0
Queensland,Banana (S),1996,5,43872.61427288,20953.6878422,1
Queensland,Banana (S),1997,3,9145.41490514,8061.93352071,0
Queensland,Banana (S),1998,3,20029.01268797,10965.3901642,1
Queensland,Banana (S),1999,11,60196.46362621,25903.5149682,1
Queensland,Banana (S),2000,5,9774.967675939999,3107.57071087,0
Queensland,Banana (S),2001,5,39373.00581959,23553.4933977,1
Queensland,Banana (S),2002,5,71973.50773779,40422.0963847,3
Queensland,Banana (S),2003,3,10846.96607358,6793.4866227,0
Queensland,Banana (S),2004,8,108147.98792366999,66858.7591233,3
Queensland,Banana (S),2005,19,50240.92818886,25239.9611052,2
Queensland,Banana (S),2006,8,43119.571606030004,15412.1783949,2
Queensland,Banana (S),2007,4,1590.41714362,1561.37460257,0
Queensland,Banana (S),2008,10,14542.07002837,6586.98669773,0
Queensland,Banana (S),2009,14,178271.40726373,95112.3224728,3
Queensland,Banana (S),2010,2,883.9729742500001,619.20090488,0
Queensland,Banana (S),2011,37,351446.58439246,33859.2758307,14
Queensland,Banana (S),2012,30,297646.0993905,52414.4562919,9
Queensland,Banana (S),2013,13,205890.64032358,70375.4847495,5
Queensland,Banana (S),2014,8,18353.7701253,5361.90132317,0
Queensland,Banana (S),2015,17,55242.32845467,21968.2834918,2
Queensland,Banana (S),2016,20,23581.47849035,5575.684138,0
Queensland,Banana (S),2017,11,64821.11101394,35181.3216078,2
Queensland,Banana (S),2018,16,141250.8149576,42200.842636,4
Queensland,Banana (S),2019,10,91803.61189838,57977.8948165,1
Queensland,Banana (S),2020,26,52364.70651198,12748.067014,1
Queensland,Banana (S),2021,29,52209.517726779995,18144.6403128,1
Queensland,Banana (S),2022,15,10821.526165719999,2357.0044163,0
Queensland,Banana (S),2023,27,89772.0514947,29881.0860206,2
Queensland,Banana (S),2024,27,48041.97220697,13406.5685011,1
Queensland,Banana (S),2025,28,89417.46791153,19956.4572025,3
Queensland,Banana (S),2026,7,14899.91076054,13972.5706944,1
Queensland,Brisbane (C),1969,10,13966.66413139,4931.62611711,0
Queensland,Brisbane (C),1976,1,4832.93839696,4832.93839696,0
Queensland,Brisbane (C),1978,1,174.57858742,174.57858742,0
Queensland,Brisbane (C),1980,1,448.76510038,448.76510038,0
Queensland,Brisbane (C),1981,3,7359.42070504,7000.7199517,0
Queensland,Brisbane (C),1982,1,189.70480575,189.70480575,0
Queensland,Brisbane (C),1983,1,1.21396073,1.21396073,0
Queensland,Brisbane (C),1984,1,238.61573063,238.61573063,0
Queensland,Brisbane (C),1986,3,14079.279177650002,9418.68607782,0
Queensland,Brisbane (C),1987,1,23.30111254,23.30111254,0
Queensland,Brisbane (C),1988,1,391.30646273,391.30646273,0
Queensland,Brisbane (C),1990,3,1910.3000906700001,1177.6287119,0
Queensland,Brisbane (C),1991,1,91.43322162,91.43322162,0
Queensland,Brisbane (C),1993,4,3747.20680238,3353.1434236,0
Queensland,Brisbane (C),1994,4,10862.43748543,10357.3612197,1
Queensland,Brisbane (C),1995,4,568.93386022,283.99728209,0
Queensland,Brisbane (C),1996,8,1594.8879095900002,1219.00539118,0
Queensland,Brisbane (C),1997,4,872.79760476,773.04593198,0
Queensland,Brisbane (C),1998,6,553.02795891,309.98205858,0
Queensland,Brisbane (C),1999,4,349.33766888,227.85507554,0
Queensland,Brisbane (C),2000,16,2826.07936393,811.74987258,0
Queensland,Brisbane (C),2001,7,498.68305631000004,448.95912223,0
Queensland,Brisbane (C),2002,6,10386.10208857,10191.041582,1
Queensland,Brisbane (C),2003,9,1594.0107107000001,727.04878738,0
Queensland,Brisbane (C),2004,11,1976.53458623,562.99559941,0
Queensland,Brisbane (C),2005,5,2501.0812299599997,2379.40160128,0
Queensland,Brisbane (C),2006,6,240.05091652000002,105.11316247,0
Queensland,Brisbane (C),2007,9,2033.30083031,1048.57201606,0
Queensland,Brisbane (C),2008,5,567.45151618,289.92043081,0
Queensland,Brisbane (C),2009,13,1942.4062783499999,570.45441262,0
Queensland,Brisbane (C),2010,7,1078.84334777,657.21617941,0
Queensland,Brisbane (C),2011,4,2106.46761049,1592.6944947,0
Queensland,Brisbane (C),2012,11,11755.78450582,5696.23379634,0
Queensland,Brisbane (C),2013,6,768.42276624,375.34979228,0
Queensland,Brisbane (C),2014,7,1256.01438669,482.26477831,0
Queensland,Brisbane (C),2015,7,2339.26888938,1439.62456106,0
Queensland,Brisbane (C),2016,4,16.78467447,14.64513979,0
Queensland,Brisbane (C),2017,7,933.5610303200001,546.61426673,0
Queensland,Brisbane (C),2018,5,3224.67933022,3200.27467829,0
Queensland,Brisbane (C),2019,8,5847.25011746,5774.42647079,0
Queensland,Brisbane (C),2020,7,1081.87816967,412.40765873,0
Queensland,Brisbane (C),2021,8,2382.91430847,2015.67861246,0
Queensland,Brisbane (C),2022,11,1036.31136926,760.44567822,0
Queensland,Brisbane (C),2023,19,1299.08265365,367.32634981,0
Queensland,Brisbane (C),2024,27,814.63931151,205.50046531,0
Queensland,Brisbane (C),2025,15,2368.80529609,2052.59269208,0
Queensland,Brisbane (C),2026,7,162.61732016,91.94099373,0
Queensland,Bundaberg (R),1972,2,983.30513703,934.49588727,0
Queensland,Bundaberg (R),1974,1,73.38692519,73.38692519,0
Queensland,Bundaberg (R),1975,1,221.39010889,221.39010889,0
Queensland,Bundaberg (R),1976,6,3186.31889384,2115.82592113,0
Queensland,Bundaberg (R),1977,3,3098.2033550899996,1952.29955097,0
Queensland,Bundaberg (R),1978,3,670.06322561,503.22561884,0
Queensland,Bundaberg (R),1979,2,2353.41194821,1871.08382653,0
Queensland,Bundaberg (R),1980,4,630.55569137,467.40331846,0
Queensland,Bundaberg (R),1981,1,837.24685103,837.24685103,0
Queensland,Bundaberg (R),1982,3,519.07608008,205.57424419,0
Queensland,Bundaberg (R),1983,1,914.05454276,914.05454276,0
Queensland,Bundaberg (R),1984,2,5467.457931970001,5105.51979715,0
Queensland,Bundaberg (R),1985,5,5239.74210345,2689.47919825,0
Queensland,Bundaberg (R),1986,10,2557.60780429,893.64341194,0
Queensland,Bundaberg (R),1987,3,7104.6377860600005,6084.73612751,0
Queensland,Bundaberg (R),1988,2,1164.1374517,843.53288638,0
Queensland,Bundaberg (R),1989,3,4014.02034412,3901.26343884,0
Queensland,Bundaberg (R),1990,10,18436.62986288,7357.09243571,0
Queensland,Bundaberg (R),1991,9,5813.851429429999,4218.43290267,0
Queensland,Bundaberg (R),1992,12,6737.05662459,3573.15461671,0
Queensland,Bundaberg (R),1993,5,3220.3300288899995,2513.21947389,0
Queensland,Bundaberg (R),1994,6,8828.31562888,3845.25997891,0
Queensland,Bundaberg (R),1995,17,12023.1150108,3467.33816064,0
Queensland,Bundaberg (R),1996,16,12202.530031690001,4062.98075086,0
Queensland,Bundaberg (R),1997,7,7713.656100159999,4162.79406736,0
Queensland,Bundaberg (R),1998,9,7017.10967479,3359.77385958,0
Queensland,Bundaberg (R),1999,5,2148.6470483900002,1134.28026019,0
Queensland,Bundaberg (R),2000,7,2281.75159896,552.11158722,0
Queensland,Bundaberg (R),2001,5,3272.22078106,1661.65812097,0
Queensland,Bundaberg (R),2002,3,14900.39234913,12062.4334315,1
Queensland,Bundaberg (R),2003,18,15390.21690283,5438.42271188,0
Queensland,Bundaberg (R),2004,17,23062.25451585,12812.7166756,1
Queensland,Bundaberg (R),2005,22,5824.6268516499995,1260.01380394,0
Queensland,Bundaberg (R),2006,21,3754.06878285,1191.78177006,0
Queensland,Bundaberg (R),2007,7,429.47141123,139.83993748,0
Queensland,Bundaberg (R),2008,9,2102.75695708,513.22045879,0
Queensland,Bundaberg (R),2009,23,6231.09299714,2198.69542302,0
Queensland,Bundaberg (R),2010,8,2526.1052871399997,638.64041495,0
Queensland,Bundaberg (R),2011,14,4612.80732739,1363.84610478,0
Queensland,Bundaberg (R),2012,14,14820.84342435,5075.36294107,0
Queensland,Bundaberg (R),2013,14,8942.8150323,4824.57635816,0
Queensland,Bundaberg (R),2014,15,4658.39413023,2296.74771121,0
Queensland,Bundaberg (R),2015,19,6953.48621341,1665.34244712,0
Queensland,Bundaberg (R),2016,18,8264.80617044,2028.67476278,0
Queensland,Bundaberg (R),2017,10,2899.82213121,1375.35794401,0
Queensland,Bundaberg (R),2018,18,36309.03198964999,23166.2555115,1
Queensland,Bundaberg (R),2019,11,23209.31971182,8606.80882352,0
Queensland,Bundaberg (R),2020,18,4483.6965794200005,2043.98334977,0
Queensland,Bundaberg (R),2021,7,2520.54291804,947.98414521,0
Queensland,Bundaberg (R),2022,8,970.02723646,520.76025325,0
Queensland,Bundaberg (R),2023,28,16534.16549231,4294.34718663,0
Queensland,Bundaberg (R),2024,15,1859.5516443299998,533.51993513,0
Queensland,Bundaberg (R),2025,22,25341.891328089998,17443.1596281,1
Queensland,Bundaberg (R),2026,7,939.06447628,489.24299543,0
Queensland,Cairns (R),1987,2,173.89392779000002,98.43106432,0
Queensland,Cairns (R),1991,2,569.86597226,507.62207892,0
Queensland,Cairns (R),1992,2,299.19677817,250.43346613,0
Queensland,Cairns (R),1993,1,58.48408398,58.48408398,0
Queensland,Cairns (R),1994,1,78.5002363,78.5002363,0
Queensland,Cairns (R),1996,2,122.11357513,65.1618038,0
Queensland,Cairns (R),1997,1,559.34225572,559.34225572,0
Queensland,Cairns (R),2000,1,120.60215967,120.60215967,0
Queensland,Cairns (R),2001,1,2200.96504111,2200.96504111,0
Queensland,Cairns (R),2002,2,982.46962431,507.62207892,0
Queensland,Cairns (R),2003,7,2663.31040321,1196.82735753,0
Queensland,Cairns (R),2004,10,1852.66685701,927.54829489,0
Queensland,Cairns (R),2005,14,5495.38670029,2170.75397034,0
Queensland,Cairns (R),2006,3,1571.7255187800001,1514.98267637,0
Queensland,Cairns (R),2007,12,2688.40632493,799.11063203,0
Queensland,Cairns (R),2008,15,1626.15156606,467.13873409,0
Queensland,Cairns (R),2009,16,9462.24498591,4681.12331719,0
Queensland,Cairns (R),2010,5,1202.9374356,958.54527775,0
Queensland,Cairns (R),2011,19,2861.26988796,1195.8986123,0
Queensland,Cairns (R),2012,8,306.18199669,116.41279959,0
Queensland,Cairns (R),2013,20,4690.19475147,1544.87402288,0
Queensland,Cairns (R),2014,20,12721.792210460002,10637.4189327,1
Queensland,Cairns (R),2015,4,305.17658394,121.73801439,0
Queensland,Cairns (R),2016,7,1012.5451312099999,386.84892261,0
Queensland,Cairns (R),2017,12,12723.58056516,11356.6260176,1
Queensland,Cairns (R),2018,6,431.93325602,303.16646089,0
Queensland,Cairns (R),2019,11,3063.43595262,1221.96114674,0
Queensland,Cairns (R),2020,16,4743.855152,1394.87109831,0
Queensland,Cairns (R),2021,18,22848.94207453,21336.6708027,1
Queensland,Cairns (R),2022,15,2233.38995479,1167.61893882,0
Queensland,Cairns (R),2023,22,5199.54651954,3366.69229818,0
Queensland,Cairns (R),2024,23,3025.99725841,956.7040897,0
Queensland,Cairns (R),2025,23,7860.18017073,4101.75175694,0
Queensland,Cairns (R),2026,9,971.63479866,493.62924608,0
Queensland,Cassowary Coast (R),1988,1,537.41526135,537.41526135,0
Queensland,Cassowary Coast (R),1989,2,141.54181809,138.94049893,0
Queensland,Cassowary Coast (R),1990,6,1981.1899642600001,1266.96781721,0
Queensland,Cassowary Coast (R),1993,2,313.76885912,163.58831325,0
Queensland,Cassowary Coast (R),1994,3,3483.95607136,2861.31277284,0
Queensland,Cassowary Coast (R),1995,1,105.06083254,105.06083254,0
Queensland,Cassowary Coast (R),1996,2,772.3269587000001,700.34641795,0
Queensland,Cassowary Coast (R),1997,3,1984.2968618199998,1175.66718114,0
Queensland,Cassowary Coast (R),1999,9,3243.14998666,1689.65118696,0
Queensland,Cassowary Coast (R),2000,2,1051.1549757500002,533.79423635,0
Queensland,Cassowary Coast (R),2001,13,4995.50840865,1388.58189681,0
Queensland,Cassowary Coast (R),2002,5,1783.94241161,649.84500392,0
Queensland,Cassowary Coast (R),2003,6,2223.73515199,1318.70021383,0
Queensland,Cassowary Coast (R),2004,8,3701.6666631099997,941.63304448,0
Queensland,Cassowary Coast (R),2005,13,7855.95027114,4801.49215145,0
Queensland,Cassowary Coast (R),2006,10,1992.5555681,1260.42861888,0
Queensland,Cassowary Coast (R),2007,2,3803.88998102,2574.27286107,0
Queensland,Cassowary Coast (R),2008,4,1232.0119298700001,1059.23668687,0
Queensland,Cassowary Coast (R),2009,10,4776.55901627,1798.20082731,0
Queensland,Cassowary Coast (R),2010,7,1015.05495918,484.83254817,0
